image_path,label,exists
./data/wheat-plant-diseases/data\train\Mildew\mildew_463.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_464.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_465.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_466.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_467.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_468.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_469.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_47.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_470.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_471.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_472.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_473.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_474.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_475.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_476.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_477.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_478.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_479.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_48.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_480.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_481.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_482.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_483.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_484.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_485.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_486.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_487.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_488.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_489.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_49.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_490.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_491.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_492.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_493.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_494.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_495.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_496.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_497.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_498.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_499.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_5.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_50.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_500.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_501.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_502.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_503.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_504.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_505.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_506.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_507.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_508.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_509.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_51.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_510.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_511.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_512.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_513.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_514.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_515.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_516.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_517.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_518.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_519.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_52.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_520.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_521.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_522.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_523.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_524.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_525.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_526.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_527.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_528.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_529.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_53.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_530.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_531.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_532.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_533.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_534.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_535.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_536.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_537.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_538.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_539.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_54.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_540.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_541.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_542.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_543.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_544.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_545.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_546.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_547.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_548.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_549.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_55.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_550.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_551.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_552.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_553.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_554.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_555.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_556.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_557.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_558.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_559.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_56.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_560.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_561.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_562.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_563.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_564.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_565.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_566.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_567.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_568.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_569.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_57.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_570.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_571.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_572.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_573.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_574.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_575.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_576.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_577.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_578.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_579.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_58.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_580.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_581.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_582.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_583.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_584.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_585.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_586.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_587.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_588.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_589.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_59.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_590.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_591.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_592.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_593.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_594.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_595.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_596.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_597.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_598.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_599.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_6.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_60.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_600.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_601.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_602.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_603.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_604.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_605.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_606.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_607.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_608.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_609.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_61.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_610.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_611.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_612.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_613.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_614.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_615.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_616.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_617.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_618.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_619.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_62.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_620.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_621.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_622.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_623.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_624.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_625.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_626.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_627.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_628.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_629.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_63.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_630.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_631.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_632.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_633.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_634.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_635.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_636.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_637.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_638.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_639.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_64.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_640.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_641.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_642.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_643.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_644.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_645.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_646.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_647.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_648.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_649.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_65.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_650.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_651.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_652.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_653.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_654.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_655.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_656.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_657.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_658.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_659.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_66.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_660.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_661.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_662.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_663.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_664.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_665.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_666.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_667.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_668.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_669.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_67.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_670.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_671.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_672.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_673.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_674.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_675.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_676.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_677.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_678.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_679.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_68.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_680.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_681.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_682.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_683.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_684.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_685.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_686.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_687.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_688.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_689.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_69.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_690.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_691.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_692.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_693.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_694.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_695.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_696.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_697.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_698.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_699.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_7.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_70.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_700.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_701.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_702.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_703.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_704.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_705.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_706.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_707.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_708.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_709.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_71.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_710.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_711.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_712.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_713.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_714.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_715.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_716.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_717.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_718.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_719.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_72.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_720.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_721.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_722.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_723.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_724.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_725.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_726.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_727.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_728.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_729.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_73.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_730.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_731.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_732.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_733.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_734.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_735.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_736.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_737.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_738.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_739.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_74.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_740.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_741.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_742.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_743.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_744.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_745.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_746.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_747.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_748.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_749.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_75.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_750.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_751.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_752.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_753.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_754.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_755.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_756.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_757.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_758.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_759.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_76.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_760.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_761.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_762.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_763.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_764.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_765.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_766.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_767.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_768.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_769.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_77.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_770.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_771.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_772.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_773.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_774.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_775.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_776.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_777.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_778.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_779.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_78.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_780.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_781.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_782.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_783.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_784.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_785.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_786.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_787.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_788.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_789.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_79.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_790.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_791.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_792.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_793.png,Mildew,True
./data/wheat-plant-diseases/data\train\Mildew\mildew_794.png,Mildew,True
